actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
3.0,3,99.0,90.979836
2.0,3,103.0,93.885445
0.0,0,119.0,97.40884
3.0,0,121.0,100.164955
3.0,0,113.0,102.08372
0.0,0,124.0,105.37023
0.0,0,138.0,105.9338
0.0,0,160.0,106.56779
0.0,0,163.0,107.347664
0.0,0,119.0,105.958855
0.0,0,80.0,103.31336
0.0,0,84.0,100.93204
0.0,1,76.0,97.98037
2.0,0,98.0,97.491875
2.0,0,105.0,99.304794
2.0,0,86.0,100.56426
2.0,2,132.0,101.79842
2.0,0,116.0,101.78402
2.0,0,105.0,104.63138
2.0,2,97.0,105.286736
2.0,2,87.0,103.51548
2.0,2,72.0,103.67805
2.0,2,70.0,106.8741
2.0,2,64.0,109.301506
2.0,2,55.0,107.37551
3.0,3,58.0,98.30537
0.0,3,52.0,108.76113
3.0,3,52.0,106.74416
0.0,1,53.0,105.48407
1.0,1,12.0,103.65867
1.0,1,15.0,104.01986
1.0,1,9.0,106.78748
1.0,1,6.0,110.564804
1.0,1,9.0,113.247734
1.0,1,14.0,113.608246
1.0,1,14.0,114.533585
1.0,1,11.0,115.32401
0.0,0,12.0,109.67298
0.0,0,14.0,111.43406
0.0,0,9.0,109.258736
0.0,1,7.0,107.36762
0.0,1,7.0,101.85175
2.0,3,19.0,97.09386
2.0,1,18.0,91.484505
2.0,2,22.0,89.70343
3.0,3,20.0,92.49683
2.0,1,33.0,95.94175
2.0,1,40.0,99.252235
2.0,1,35.0,101.80324
2.0,1,28.0,104.62043
2.0,2,29.0,110.56742
2.0,2,32.0,113.28267
2.0,2,36.0,111.95441
0.0,3,37.0,102.27584
0.0,3,42.0,108.03647
3.0,3,59.0,107.83443
3.0,2,60.0,108.54682
1.0,3,53.0,104.44625
2.0,2,55.0,101.33525
2.0,2,41.0,100.29864
0.0,2,31.0,101.81559
0.0,2,29.0,98.65909
0.0,2,24.0,98.26327
1.0,2,13.0,90.54659
0.0,2,11.0,90.366325
0.0,1,16.0,88.99243
0.0,1,14.0,91.16827
0.0,1,20.0,92.250984
0.0,1,14.0,93.68326
2.0,0,31.0,92.94252
2.0,2,31.0,94.76194
3.0,2,34.0,95.44009
2.0,2,33.0,97.81542
2.0,1,34.0,99.62072
3.0,3,28.0,100.645706
3.0,1,32.0,101.20754
3.0,1,37.0,102.092674
3.0,1,36.0,101.82586
3.0,1,49.0,99.321945
1.0,1,16.0,96.107376
1.0,1,8.0,92.139656
1.0,1,6.0,90.01299
1.0,1,11.0,92.386536
1.0,1,8.0,94.26568
3.0,3,4.0,96.652
0.0,3,6.0,100.24832
3.0,3,14.0,102.32218
2.0,3,10.0,100.800835
2.0,2,10.0,99.53716
2.0,2,25.0,98.96312
2.0,2,30.0,101.27868
2.0,2,37.0,100.30782
2.0,2,48.0,99.391426
2.0,2,48.0,100.277916
3.0,3,49.0,90.33792
3.0,3,57.0,94.01997
2.0,3,58.0,95.38169
1.0,0,64.0,92.66541
3.0,3,65.0,93.65211
1.0,1,61.0,93.831215
3.0,0,61.0,96.361824
2.0,1,71.0,99.07657
0.0,3,102.0,100.43906
3.0,3,91.0,100.52335
1.0,1,84.0,99.67929
3.0,3,51.0,98.78507
3.0,1,27.0,97.47199
2.0,3,39.0,100.44714
2.0,2,33.0,101.79368
2.0,2,32.0,103.10485
2.0,2,41.0,103.35966
2.0,2,40.0,102.94401
2.0,2,45.0,101.8001
2.0,1,45.0,101.89881
2.0,2,59.0,103.3322
2.0,2,59.0,103.933784
2.0,2,82.0,102.92654
2.0,2,58.0,104.468834
2.0,2,65.0,106.761116
3.0,3,54.0,95.71134
2.0,3,55.0,103.71299
2.0,2,63.0,103.871056
3.0,3,70.0,101.68564
0.0,3,74.0,97.516655
0.0,3,80.0,100.88764
0.0,0,87.0,104.42954
2.0,0,93.0,106.76923
3.0,0,105.0,109.28886
3.0,0,92.0,114.77401
3.0,0,103.0,116.487495
3.0,2,97.0,112.47882
2.0,2,110.0,109.39191
3.0,3,92.0,114.07874
3.0,2,93.0,115.77901
2.0,2,97.0,111.151695
2.0,2,95.0,107.633194
2.0,2,88.0,107.266685
2.0,2,98.0,105.177956
2.0,2,105.0,104.578125
2.0,2,111.0,103.55579
3.0,3,123.0,92.16856
0.0,3,147.0,98.12326
2.0,2,155.0,103.965454
2.0,2,166.0,101.04032
2.0,2,194.0,98.29308
2.0,2,191.0,100.365364
0.0,3,180.0,97.08866
3.0,3,187.0,102.43951
0.0,3,195.0,102.092
2.0,3,174.0,101.02362
0.0,0,171.0,99.662895
3.0,0,181.0,99.23949
3.0,0,193.0,99.2203
3.0,0,196.0,99.00941
2.0,3,199.0,97.979485
3.0,2,206.0,98.644226
2.0,2,175.0,99.3787
2.0,2,158.0,100.3494
2.0,2,152.0,95.49958
2.0,2,158.0,102.01261
2.0,2,139.0,101.30982
2.0,2,138.0,100.99131
2.0,2,151.0,99.70872
2.0,2,146.0,101.64261
2.0,2,139.0,104.47233
2.0,2,136.0,106.79539
2.0,2,138.0,111.237114
2.0,2,136.0,111.94807
2.0,2,136.0,109.454666
2.0,2,140.0,106.20881
2.0,2,145.0,102.779045
2.0,2,147.0,101.503746
2.0,2,151.0,98.8021
3.0,3,153.0,83.70747
3.0,2,196.0,94.30268
3.0,2,182.0,100.47189
0.0,2,162.0,104.99933
2.0,2,164.0,108.049835
2.0,2,133.0,108.85697
1.0,3,62.0,105.593376
1.0,1,60.0,105.314445
0.0,2,49.0,108.309456
0.0,2,62.0,107.17882
0.0,2,56.0,107.112175
0.0,2,65.0,106.370705
0.0,1,73.0,105.055664
2.0,2,80.0,104.53756
2.0,2,580.0,104.19633
2.0,2,217.0,101.96212
2.0,2,159.0,100.573944
2.0,2,181.0,99.88891
2.0,2,165.0,98.685524
2.0,2,175.0,97.36544
2.0,2,112.0,101.1968
3.0,3,101.0,96.601906
2.0,1,111.0,101.36891
2.0,1,102.0,102.89155
2.0,1,106.0,101.020515
2.0,1,95.0,101.42855
2.0,1,101.0,104.647675
2.0,1,88.0,108.058464
2.0,1,125.0,109.17288
2.0,1,93.0,108.94698
2.0,2,71.0,108.52531
2.0,1,74.0,108.25616
3.0,2,68.0,102.94998
2.0,1,51.0,101.88976
2.0,2,62.0,103.71583
2.0,2,64.0,104.678215
2.0,2,66.0,105.73023
3.0,3,63.0,100.975
3.0,2,65.0,101.341515
3.0,2,72.0,100.360214
2.0,2,67.0,95.19184
2.0,2,51.0,94.55953
2.0,1,67.0,93.80778
2.0,1,64.0,93.42116
2.0,0,71.0,92.88055
2.0,1,76.0,95.01287
2.0,1,69.0,95.23675
2.0,2,69.0,93.75451
3.0,0,76.0,88.64898
0.0,2,48.0,94.118385
0.0,2,46.0,98.761925
3.0,3,47.0,101.06008
3.0,2,41.0,103.56992
2.0,2,40.0,105.93384
1.0,2,43.0,105.68283
3.0,2,36.0,107.43185
2.0,2,41.0,107.88086
2.0,2,39.0,108.9223
2.0,2,52.0,108.072525
2.0,2,59.0,105.67849
2.0,2,60.0,101.81739
2.0,2,68.0,100.74261
2.0,2,83.0,98.52686
2.0,2,103.0,97.380745
2.0,2,98.0,97.7426
2.0,2,78.0,98.00296
3.0,3,82.0,89.91226
3.0,2,88.0,93.02479
0.0,3,96.0,91.69082
0.0,1,118.0,92.24059
3.0,3,128.0,94.3066
1.0,0,143.0,96.59169
0.0,0,158.0,98.84534
0.0,0,143.0,102.99647
1.0,0,190.0,105.77512
3.0,3,151.0,107.71515
3.0,3,187.0,107.89035
2.0,0,114.0,106.55721
2.0,0,88.0,104.410255
2.0,0,78.0,102.78361
2.0,0,75.0,101.560585
2.0,2,89.0,100.569016
2.0,2,91.0,98.60859
3.0,3,109.0,94.64333
2.0,2,119.0,98.67426
2.0,2,119.0,99.06652
2.0,2,110.0,94.09347
2.0,2,120.0,93.3821
2.0,2,155.0,92.17018
2.0,2,120.0,93.15992
2.0,2,128.0,93.623146
3.0,3,131.0,88.11233
3.0,2,142.0,95.30869
0.0,2,144.0,98.2107
0.0,1,150.0,98.86232
2.0,3,151.0,98.33472
0.0,0,149.0,99.9304
2.0,0,157.0,101.836464
3.0,3,173.0,102.63705
3.0,3,182.0,102.05843
2.0,3,188.0,103.21729
2.0,2,175.0,101.4665
2.0,2,167.0,98.302666
2.0,2,162.0,94.125755
2.0,2,157.0,102.59588
2.0,2,147.0,103.507324
2.0,2,157.0,105.23
2.0,2,159.0,104.8545
2.0,2,134.0,106.0834
2.0,2,136.0,105.88116
2.0,2,158.0,107.40006
2.0,2,186.0,107.464
2.0,2,231.0,108.73632
2.0,2,254.0,112.25825
2.0,2,249.0,112.76069
3.0,3,262.0,97.069374
2.0,3,282.0,104.117195
0.0,3,280.0,100.79377
0.0,3,268.0,103.867455
2.0,3,255.0,101.7069
3.0,3,247.0,102.13026
2.0,3,244.0,102.14375
3.0,3,270.0,104.92353
3.0,3,280.0,107.77895
2.0,3,274.0,112.49642
2.0,3,280.0,114.23383
2.0,2,266.0,111.53263
3.0,2,239.0,104.68911
2.0,2,225.0,109.408195
2.0,2,224.0,108.46712
2.0,2,246.0,108.590996
2.0,2,252.0,102.318825
2.0,2,274.0,104.476616
2.0,2,187.0,102.13619
2.0,2,80.0,100.79004
3.0,3,56.0,89.93207
2.0,2,55.0,97.77683
2.0,2,55.0,96.74666
2.0,2,57.0,94.9336
2.0,1,67.0,94.48183
2.0,1,69.0,99.01561
2.0,1,78.0,103.34754
3.0,3,83.0,98.37947
2.0,3,105.0,102.40873
2.0,1,112.0,103.98231
2.0,1,104.0,103.13673
2.0,1,103.0,105.600975
2.0,1,93.0,104.51539
2.0,1,106.0,108.536964
2.0,1,53.0,108.46027
2.0,1,54.0,107.289116
2.0,1,48.0,103.171814
2.0,1,38.0,104.511314
2.0,1,40.0,101.79386
2.0,1,34.0,98.31578
2.0,1,47.0,105.68202
2.0,1,54.0,106.69552
2.0,1,65.0,107.11428
3.0,3,41.0,92.651695
2.0,3,39.0,94.635544
0.0,3,35.0,94.40107
3.0,3,51.0,91.66848
3.0,1,54.0,91.246895
3.0,1,69.0,91.43776
2.0,3,59.0,90.06357
3.0,3,51.0,90.73733
3.0,1,45.0,92.75031
2.0,3,44.0,93.97819
2.0,1,52.0,95.58834
3.0,3,52.0,95.88311
2.0,1,47.0,94.982285
3.0,3,51.0,100.805885
3.0,2,85.0,102.318214
3.0,2,80.0,102.99429
3.0,2,62.0,104.801414
2.0,2,57.0,103.08572
2.0,2,56.0,101.8158
2.0,2,67.0,98.9518
2.0,2,96.0,97.15638
2.0,2,91.0,95.84673
2.0,2,84.0,95.73709
3.0,3,101.0,94.14069
3.0,3,134.0,95.280525
2.0,3,127.0,95.57531
2.0,2,123.0,95.87294
2.0,2,112.0,92.20959
2.0,2,109.0,90.62416
2.0,0,145.0,89.653275
3.0,3,124.0,91.0693
3.0,0,107.0,93.77968
0.0,3,109.0,97.231834
3.0,3,110.0,96.442116
0.0,3,116.0,101.122505
1.0,1,105.0,100.735
1.0,1,93.0,100.5073
1.0,1,106.0,96.27462
0.0,0,103.0,94.377846
3.0,1,102.0,98.904724
1.0,3,101.0,103.14347
2.0,1,101.0,105.06478
2.0,1,117.0,108.79055
2.0,1,131.0,113.42186
2.0,1,128.0,115.48698
2.0,1,127.0,111.52845
2.0,1,141.0,111.94959
2.0,2,137.0,111.431435
2.0,2,151.0,113.740204
2.0,2,152.0,113.24197
2.0,2,148.0,110.59066
2.0,1,151.0,112.231476
2.0,1,156.0,108.98655
3.0,3,143.0,94.64917
0.0,1,141.0,100.28254
0.0,1,140.0,101.39126
3.0,1,150.0,100.62561
3.0,1,162.0,95.58111
3.0,1,171.0,94.25168
3.0,1,179.0,94.46521
3.0,1,193.0,96.94694
2.0,3,170.0,101.58486
2.0,2,167.0,106.89741
2.0,2,158.0,110.064476
2.0,2,158.0,108.63848
2.0,2,176.0,106.936005
2.0,2,162.0,116.52586
2.0,2,153.0,118.003136
2.0,2,129.0,116.713554
2.0,2,92.0,111.64187
2.0,2,83.0,110.81524
2.0,2,74.0,108.80052
2.0,2,86.0,106.64944
2.0,2,83.0,104.68133
3.0,3,84.0,93.119095
3.0,3,84.0,96.54586
3.0,3,77.0,97.23914
3.0,1,75.0,94.756645
2.0,3,64.0,91.22136
2.0,3,59.0,93.40372
2.0,1,59.0,96.99244
2.0,1,72.0,94.05211
2.0,1,69.0,93.49229
2.0,1,69.0,93.09862
2.0,1,56.0,95.49754
2.0,1,44.0,97.36144
2.0,1,48.0,97.163475
2.0,1,40.0,100.868935
2.0,1,46.0,101.919
2.0,1,55.0,106.05968
2.0,1,57.0,106.486336
2.0,1,52.0,110.08787
2.0,1,55.0,111.32194
2.0,1,59.0,110.96856
2.0,1,67.0,107.92443
3.0,3,72.0,94.353096
2.0,2,78.0,96.99914
3.0,3,95.0,99.62062
0.0,3,105.0,102.87347
0.0,3,112.0,103.20731
3.0,3,128.0,100.42828
3.0,3,127.0,99.95445
1.0,3,128.0,100.88517
1.0,1,121.0,101.77088
1.0,1,84.0,101.4432
1.0,1,87.0,105.19386
1.0,1,64.0,107.92198
1.0,1,52.0,107.669426
1.0,1,30.0,107.22845
1.0,1,23.0,104.12122
2.0,0,22.0,99.55042
3.0,1,17.0,101.98937
1.0,1,22.0,102.43745
2.0,2,33.0,100.09412
2.0,2,43.0,100.526695
2.0,2,49.0,104.41622
2.0,2,56.0,105.9929
2.0,2,59.0,104.83869
2.0,2,69.0,102.34174
2.0,2,59.0,102.89124
0.0,1,72.0,88.66082
1.0,1,76.0,93.9302
3.0,3,90.0,94.40206
1.0,0,91.0,94.871895
1.0,0,90.0,96.47819
1.0,1,91.0,97.1038
1.0,1,66.0,98.52885
1.0,1,46.0,97.65334
3.0,3,49.0,95.23501
3.0,0,48.0,96.56964
0.0,0,45.0,97.41229
3.0,0,44.0,96.051
0.0,0,39.0,95.72007
2.0,1,23.0,93.6117
3.0,3,26.0,94.81884
2.0,2,24.0,96.89931
2.0,2,25.0,96.308235
2.0,2,30.0,97.899376
2.0,2,44.0,98.965775
2.0,2,30.0,102.791466
2.0,2,32.0,102.506386
2.0,2,36.0,105.92603
3.0,3,43.0,93.581436
1.0,3,66.0,99.75384
3.0,3,68.0,96.36439
2.0,3,73.0,94.32159
2.0,3,90.0,98.126526
1.0,1,106.0,97.730316
1.0,1,102.0,102.14594
1.0,1,66.0,103.98914
1.0,1,65.0,104.29404
1.0,1,52.0,108.1777
1.0,1,68.0,109.67887
1.0,1,104.0,110.47346
1.0,1,84.0,110.49995
1.0,0,42.0,108.45299
3.0,0,36.0,106.0707
3.0,0,56.0,104.814316
2.0,2,51.0,102.051834
2.0,2,170.0,98.47738
2.0,2,87.0,95.54356
2.0,2,55.0,96.880455
2.0,2,107.0,98.15146
2.0,2,105.0,104.73777
2.0,2,66.0,107.58814
2.0,2,73.0,109.90599
2.0,2,76.0,109.07947
2.0,2,60.0,105.716705
2.0,2,64.0,103.27027
2.0,2,73.0,107.74868
2.0,2,81.0,111.62051
2.0,2,88.0,111.47831
2.0,2,98.0,112.48975
2.0,2,99.0,112.508766
2.0,2,99.0,111.36901
2.0,2,108.0,108.46579
2.0,2,129.0,107.72324
2.0,2,136.0,107.95617
2.0,2,151.0,106.21701
2.0,2,162.0,104.5953
2.0,2,164.0,103.03976
2.0,2,174.0,105.02889
2.0,2,185.0,107.77813
2.0,2,168.0,110.142204
2.0,2,154.0,112.85903
2.0,2,143.0,115.08558
2.0,2,139.0,116.443855
2.0,2,126.0,116.508156
2.0,2,98.0,115.64236
3.0,0,101.0,95.6256
2.0,1,71.0,95.158585
2.0,2,73.0,96.08618
2.0,2,80.0,97.56014
2.0,2,82.0,99.17272
2.0,2,76.0,99.12188
2.0,2,84.0,98.90818
2.0,2,89.0,99.439514
2.0,2,91.0,99.05787
2.0,2,96.0,97.637436
2.0,2,107.0,97.07683
2.0,2,109.0,96.98507
2.0,2,112.0,96.37088
2.0,2,119.0,96.850365
2.0,2,122.0,96.71617
3.0,3,125.0,90.52772
3.0,2,121.0,93.09042
2.0,2,128.0,96.58378
2.0,2,135.0,95.756584
2.0,2,136.0,97.342186
2.0,2,121.0,98.893715
2.0,2,117.0,104.35947
2.0,2,105.0,109.80885
2.0,2,100.0,111.93918
2.0,2,117.0,111.61066
3.0,3,118.0,98.634125
2.0,2,121.0,102.02311
2.0,1,140.0,98.968864
2.0,1,139.0,99.624306
3.0,3,136.0,97.57961
2.0,1,143.0,101.836426
3.0,3,155.0,103.4094
2.0,3,141.0,103.57958
2.0,1,110.0,103.04323
0.0,1,118.0,101.66067
2.0,1,124.0,102.616264
2.0,1,135.0,104.86996
2.0,1,156.0,101.59367
3.0,3,163.0,99.750755
3.0,1,167.0,102.0662
3.0,1,169.0,100.49417
3.0,1,177.0,96.194695
2.0,2,131.0,96.35463
2.0,2,102.0,100.491325
2.0,2,90.0,99.9228
1.0,2,96.0,99.300804
1.0,2,112.0,103.18122
1.0,2,101.0,105.8729
1.0,2,101.0,106.03856
1.0,2,104.0,106.37207
1.0,2,92.0,105.70661
1.0,2,55.0,115.39979
1.0,2,27.0,118.14474
0.0,0,30.0,90.387436
1.0,0,27.0,95.19219
1.0,2,21.0,94.98193
1.0,1,25.0,91.14695
1.0,1,23.0,89.51499
0.0,0,28.0,91.203186
1.0,0,29.0,96.45821
1.0,0,31.0,99.04303
0.0,0,38.0,95.27231
0.0,2,39.0,95.88931
1.0,3,61.0,96.225136
1.0,1,42.0,95.57559
3.0,3,47.0,94.28066
3.0,2,52.0,99.727325
2.0,2,47.0,104.23992
2.0,2,42.0,106.74131
2.0,2,48.0,106.76114
2.0,2,52.0,104.88448
2.0,2,48.0,108.370384
2.0,2,59.0,110.15131
2.0,2,48.0,106.93926
2.0,2,35.0,107.55392
3.0,3,41.0,93.14179
2.0,2,36.0,100.070335
0.0,3,41.0,105.60795
2.0,3,49.0,105.2412
3.0,3,59.0,102.86157
1.0,3,72.0,101.18975
1.0,1,80.0,102.54488
1.0,1,58.0,102.46473
1.0,1,46.0,102.7554
1.0,1,54.0,104.96311
1.0,1,43.0,107.47701
0.0,1,35.0,106.5467
0.0,1,39.0,108.76491
0.0,1,20.0,113.06183
0.0,0,78.0,111.13923
1.0,3,72.0,97.65852
2.0,3,84.0,98.76401
3.0,2,55.0,96.58332
2.0,2,77.0,94.114365
2.0,2,135.0,95.41152
2.0,2,76.0,97.29224
2.0,2,75.0,99.792336
2.0,2,98.0,98.46082
2.0,1,116.0,96.274155
2.0,2,106.0,100.94747
2.0,2,48.0,103.37534
3.0,3,37.0,92.53092
0.0,3,39.0,96.08052
3.0,3,38.0,100.17656
3.0,3,64.0,103.9959
3.0,3,73.0,106.46497
1.0,1,73.0,108.543365
1.0,1,80.0,108.591835
1.0,1,86.0,109.37763
1.0,1,106.0,111.53718
0.0,1,132.0,109.46714
3.0,3,101.0,110.621895
2.0,1,68.0,107.946434
3.0,1,51.0,105.70115
3.0,1,47.0,107.54001
2.0,3,41.0,108.43545
1.0,2,42.0,106.54189
2.0,2,49.0,101.49145
2.0,2,58.0,101.166756
2.0,2,63.0,103.779274
2.0,2,67.0,107.90927
3.0,3,72.0,96.482445
3.0,3,105.0,98.26985
2.0,3,86.0,96.19608
2.0,3,81.0,95.45179
2.0,2,92.0,99.98235
2.0,2,93.0,96.70501
2.0,1,105.0,96.01778
0.0,3,94.0,95.6542
3.0,3,91.0,101.2248
0.0,3,83.0,104.01112
3.0,3,96.0,104.871864
3.0,3,113.0,104.29959
3.0,0,121.0,103.20267
3.0,3,136.0,104.18263
2.0,3,132.0,103.95678
3.0,2,133.0,102.14729
2.0,2,136.0,101.460625
2.0,2,111.0,103.10622
2.0,2,106.0,102.08941
2.0,2,104.0,99.76679
2.0,2,98.0,102.07807
2.0,2,99.0,103.12121
2.0,2,90.0,103.49125
2.0,2,95.0,102.98376
2.0,2,105.0,101.06856
2.0,2,99.0,101.76958
2.0,2,102.0,98.892555
2.0,2,103.0,102.72518
2.0,2,89.0,103.30868
2.0,2,89.0,101.729004
3.0,3,94.0,84.65523
0.0,3,97.0,92.04305
0.0,2,100.0,92.46012
0.0,3,111.0,97.64197
0.0,3,115.0,100.68739
3.0,3,146.0,101.123116
2.0,3,156.0,103.35145
3.0,3,221.0,106.990906
2.0,3,170.0,111.67245
3.0,3,135.0,115.83091
2.0,2,98.0,115.50152
2.0,2,86.0,114.494675
2.0,2,81.0,109.00306
2.0,2,79.0,115.07813
2.0,2,153.0,110.15839
2.0,2,119.0,111.17916
2.0,2,94.0,110.916214
2.0,2,91.0,109.49641
2.0,2,90.0,109.05631
2.0,2,90.0,109.86558
2.0,2,87.0,115.38745
2.0,2,94.0,116.17774
2.0,2,97.0,113.79661
2.0,2,107.0,112.48898
2.0,2,112.0,110.03664
2.0,2,152.0,106.69598
2.0,2,129.0,104.43179
2.0,2,135.0,104.5835
2.0,2,135.0,105.06089
2.0,2,150.0,105.69712
2.0,2,162.0,106.89669
3.0,3,155.0,96.08662
2.0,2,143.0,106.016396
2.0,2,144.0,107.72734
2.0,2,158.0,107.49011
2.0,2,202.0,111.179436
2.0,2,143.0,111.651054
2.0,2,147.0,110.78128
1.0,2,136.0,102.38824
1.0,1,130.0,103.32656
1.0,1,68.0,103.57804
1.0,1,113.0,101.76055
1.0,1,54.0,99.00832
1.0,1,51.0,96.4879
1.0,1,48.0,97.0102
1.0,1,47.0,95.67332
1.0,1,44.0,95.595924
1.0,1,34.0,98.56102
1.0,1,28.0,102.854576
1.0,1,34.0,100.838005
1.0,1,34.0,98.530975
1.0,1,25.0,102.38566
1.0,1,26.0,101.60407
1.0,1,39.0,102.48612
1.0,1,52.0,99.30239
1.0,1,54.0,97.56078
1.0,1,50.0,97.097176
1.0,1,50.0,97.29136
1.0,1,60.0,97.26841
1.0,1,59.0,97.28762
1.0,1,49.0,97.747475
1.0,1,37.0,97.94906
1.0,1,32.0,100.22993
1.0,1,24.0,102.419304
1.0,1,17.0,103.878365
3.0,3,21.0,97.000916
1.0,0,27.0,103.94662
2.0,0,27.0,100.49219
3.0,0,42.0,99.218124
3.0,0,42.0,97.29536
2.0,3,55.0,96.4166
0.0,1,48.0,95.29714
0.0,1,40.0,96.41009
3.0,0,42.0,92.94999
0.0,0,39.0,93.13794
3.0,3,64.0,93.58615
3.0,1,88.0,96.03094
3.0,1,104.0,98.97245
3.0,1,122.0,99.76718
2.0,2,167.0,102.56103
2.0,2,116.0,101.5671
2.0,2,121.0,100.25305
2.0,2,113.0,101.67432
1.0,2,90.0,100.95017
1.0,2,59.0,101.63095
1.0,1,66.0,99.692635
1.0,1,95.0,98.33915
1.0,1,104.0,93.38384
1.0,1,117.0,88.959755
1.0,1,96.0,90.57045
1.0,1,50.0,90.587944
1.0,1,50.0,91.86004
1.0,1,48.0,95.64179
1.0,1,52.0,97.211296
1.0,1,39.0,97.09809
1.0,1,35.0,97.623116
1.0,1,50.0,101.1741
1.0,1,38.0,102.23315
1.0,1,41.0,103.28033
1.0,1,46.0,102.62078
1.0,1,51.0,101.99424
1.0,1,51.0,99.64527
1.0,1,59.0,98.378746
1.0,1,57.0,98.9585
1.0,1,56.0,100.59188
1.0,1,46.0,101.099525
1.0,1,50.0,100.25151
1.0,1,52.0,99.48337
1.0,1,49.0,99.052055
1.0,1,43.0,99.84199
1.0,1,43.0,101.60273
1.0,1,32.0,101.249435
1.0,1,26.0,100.87948
1.0,1,31.0,100.46654
0.0,0,32.0,90.49758
3.0,0,46.0,89.05019
2.0,1,98.0,86.47059
3.0,3,67.0,87.73655
3.0,0,82.0,88.39979
3.0,1,65.0,89.13627
1.0,1,85.0,88.45911
3.0,3,63.0,89.941895
0.0,1,48.0,91.26811
1.0,1,36.0,92.945076
1.0,1,44.0,92.712456
1.0,1,49.0,94.51913
1.0,1,35.0,97.27734
0.0,0,39.0,99.526634
3.0,0,52.0,98.58581
3.0,1,31.0,96.1294
3.0,2,39.0,95.65182
1.0,2,36.0,95.73434
1.0,2,33.0,92.46647
2.0,2,33.0,96.1267
2.0,2,38.0,98.85102
2.0,2,32.0,108.29926
2.0,2,39.0,107.517586
2.0,2,38.0,101.10755
2.0,2,34.0,99.14622
2.0,2,50.0,97.2761
3.0,3,59.0,89.68311
2.0,3,59.0,99.73972
2.0,2,56.0,103.46081
2.0,2,63.0,94.810616
2.0,2,72.0,91.430534
3.0,3,71.0,89.9367
3.0,0,75.0,95.015755
3.0,0,71.0,99.20427
1.0,0,61.0,101.36564
1.0,2,93.0,103.79337
2.0,2,97.0,106.17899
2.0,2,110.0,109.1966
3.0,3,95.0,104.79635
2.0,2,103.0,109.89922
3.0,2,123.0,109.48262
2.0,2,138.0,107.57685
2.0,2,111.0,105.124825
2.0,2,110.0,98.62568
2.0,2,108.0,94.60732
3.0,3,106.0,85.291176
3.0,2,108.0,88.59713
0.0,2,120.0,89.659325
2.0,2,154.0,89.782265
3.0,3,134.0,88.38854
2.0,2,133.0,90.9831
3.0,3,124.0,91.34544
3.0,3,126.0,93.43185
3.0,0,127.0,95.66707
0.0,3,132.0,97.76639
0.0,1,132.0,99.74866
1.0,1,135.0,102.58258
3.0,3,159.0,101.3802
1.0,3,151.0,101.68038
1.0,0,148.0,103.826775
1.0,0,140.0,104.40319
1.0,1,105.0,103.33093
1.0,1,85.0,104.30392
1.0,1,84.0,103.72019
1.0,1,114.0,106.69097
1.0,1,112.0,109.861496
1.0,1,111.0,112.01443
1.0,1,36.0,112.515724
1.0,1,12.0,111.438866
1.0,1,12.0,107.98228
0.0,0,15.0,99.70311
0.0,1,23.0,102.57535
2.0,3,24.0,99.843925
2.0,1,16.0,102.74917
2.0,2,63.0,104.370155
3.0,3,84.0,106.534004
2.0,3,93.0,113.29732
2.0,1,109.0,112.92788
2.0,1,128.0,109.69895
2.0,1,125.0,106.89263
0.0,3,125.0,101.26091
0.0,1,126.0,98.46471
3.0,3,136.0,97.676
3.0,1,147.0,101.21639
0.0,3,95.0,103.2084
3.0,3,72.0,105.18002
3.0,2,64.0,104.291405
2.0,2,61.0,102.74307
2.0,2,58.0,105.928566
2.0,2,65.0,105.86503
2.0,2,62.0,111.04102
2.0,2,79.0,112.336525
2.0,2,74.0,108.637505
2.0,2,67.0,108.053795
2.0,2,80.0,105.95425
2.0,2,68.0,108.60613
2.0,2,63.0,107.38516
2.0,2,55.0,103.89031
2.0,2,70.0,100.148445
2.0,2,84.0,101.43008
2.0,2,65.0,101.53684
3.0,3,65.0,86.722115
0.0,2,70.0,91.27937
3.0,2,70.0,90.861336
3.0,2,75.0,91.86515
3.0,2,90.0,93.469345
3.0,2,91.0,93.89412
2.0,2,87.0,93.65855
2.0,2,80.0,97.011566
2.0,2,83.0,100.647606
2.0,2,79.0,103.53787
2.0,2,69.0,104.50768
2.0,2,70.0,103.04595
2.0,1,72.0,99.50064
2.0,1,74.0,104.365776
2.0,1,71.0,103.40218
2.0,1,48.0,104.37867
2.0,2,43.0,104.35374
2.0,2,45.0,108.6835
2.0,2,47.0,106.42337
2.0,2,56.0,102.29551
2.0,2,59.0,99.58547
2.0,2,59.0,99.233894
2.0,2,55.0,98.82784
3.0,3,50.0,86.85035
2.0,2,46.0,95.598175
2.0,2,40.0,99.26852
2.0,2,46.0,98.32724
3.0,3,47.0,91.45659
3.0,3,50.0,92.42994
3.0,1,46.0,93.4408
2.0,1,47.0,94.21106
2.0,1,55.0,97.44583
2.0,1,51.0,98.90261
2.0,1,63.0,102.39572
0.0,1,62.0,100.78515
2.0,2,64.0,100.712326
2.0,2,63.0,106.5778
0.0,3,63.0,106.38627
0.0,2,59.0,105.41749
0.0,2,70.0,103.61592
2.0,3,71.0,107.67725
2.0,2,69.0,110.52912
2.0,2,65.0,107.287544
2.0,1,54.0,103.357124
2.0,2,40.0,100.47967
