actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
2.0,3,103.0,88.255264
0.0,1,119.0,90.48302
3.0,3,121.0,89.00288
3.0,1,113.0,92.20377
0.0,1,124.0,92.582344
0.0,1,138.0,93.424934
0.0,1,160.0,95.21218
0.0,1,163.0,97.29419
0.0,1,119.0,103.62306
0.0,1,80.0,101.80433
0.0,1,84.0,97.986725
0.0,1,76.0,95.60044
2.0,2,98.0,94.881874
2.0,2,105.0,95.98462
2.0,2,86.0,95.26903
2.0,2,132.0,95.27029
2.0,2,116.0,95.63595
2.0,2,105.0,97.36757
2.0,2,97.0,95.63211
2.0,2,87.0,93.87073
2.0,2,72.0,93.782455
2.0,2,70.0,95.289055
2.0,2,64.0,95.742294
2.0,2,55.0,93.93562
3.0,3,58.0,87.18183
0.0,2,52.0,99.32365
3.0,3,52.0,93.0234
0.0,1,53.0,94.914925
1.0,1,12.0,98.4718
1.0,1,15.0,97.835815
1.0,1,9.0,101.54258
1.0,1,6.0,99.45191
1.0,1,9.0,99.16042
1.0,1,14.0,100.16011
1.0,1,14.0,97.38039
1.0,1,11.0,95.12272
0.0,0,12.0,99.17451
0.0,0,14.0,103.66713
0.0,1,9.0,96.91761
0.0,1,7.0,96.19984
0.0,1,7.0,95.31103
2.0,3,19.0,93.95453
2.0,2,18.0,98.550835
2.0,0,22.0,99.58167
3.0,3,20.0,89.03678
2.0,1,33.0,97.429726
2.0,2,40.0,99.77793
2.0,2,35.0,97.96303
2.0,2,28.0,102.048134
2.0,2,29.0,106.740616
2.0,2,32.0,108.33939
2.0,2,36.0,107.42416
0.0,3,37.0,104.785
0.0,2,42.0,108.54014
3.0,3,59.0,105.00031
3.0,2,60.0,107.42106
1.0,2,53.0,102.908714
2.0,2,55.0,101.775505
2.0,2,41.0,103.34515
0.0,2,31.0,99.6413
0.0,2,29.0,101.64655
0.0,2,24.0,104.19834
1.0,2,13.0,100.85526
0.0,2,11.0,98.259926
0.0,1,16.0,96.224846
0.0,1,14.0,91.584564
0.0,1,20.0,90.88094
0.0,1,14.0,92.25567
2.0,2,31.0,101.24767
2.0,2,31.0,107.73449
3.0,2,34.0,104.109825
2.0,2,33.0,105.9703
2.0,1,34.0,104.902374
3.0,3,28.0,96.836044
3.0,1,32.0,99.17541
3.0,1,37.0,98.126
3.0,1,36.0,96.76248
3.0,1,49.0,94.690315
1.0,1,16.0,88.59055
1.0,1,8.0,84.78611
1.0,1,6.0,86.15136
1.0,1,11.0,87.7916
1.0,1,8.0,83.653175
3.0,3,4.0,82.83195
0.0,3,6.0,85.84051
3.0,2,14.0,89.52449
2.0,2,10.0,88.549255
2.0,2,10.0,89.209076
2.0,2,25.0,89.12444
2.0,2,30.0,90.652725
2.0,2,37.0,90.04448
2.0,2,48.0,89.35632
2.0,2,48.0,88.927086
3.0,3,49.0,86.36098
3.0,3,57.0,92.187355
2.0,3,58.0,93.09691
1.0,1,64.0,93.83602
3.0,1,65.0,93.984085
1.0,1,61.0,95.10787
3.0,1,61.0,98.11377
2.0,1,71.0,97.08431
0.0,3,102.0,100.98509
3.0,3,91.0,97.989204
1.0,3,84.0,94.14143
3.0,3,51.0,85.90212
3.0,1,27.0,88.022095
2.0,3,39.0,92.1388
2.0,1,33.0,92.05349
2.0,1,32.0,94.006935
2.0,2,41.0,95.916595
2.0,2,40.0,93.56391
2.0,2,45.0,91.022644
2.0,2,45.0,87.26325
2.0,2,59.0,88.9246
2.0,2,59.0,86.53942
2.0,2,82.0,88.591515
2.0,2,58.0,90.47422
2.0,2,65.0,92.637245
3.0,3,54.0,90.39295
2.0,2,55.0,100.01273
2.0,2,63.0,103.777115
3.0,3,70.0,100.13946
0.0,3,74.0,96.64421
0.0,3,80.0,99.32851
0.0,3,87.0,103.82717
2.0,3,93.0,103.92228
3.0,3,105.0,99.57895
3.0,3,92.0,100.59345
3.0,3,103.0,98.281685
3.0,2,97.0,97.11851
2.0,2,110.0,94.84075
3.0,3,92.0,92.07514
3.0,2,93.0,93.545296
2.0,2,97.0,93.12292
2.0,2,95.0,92.41896
2.0,2,88.0,97.246284
2.0,2,98.0,92.07198
2.0,2,105.0,90.33849
2.0,2,111.0,88.57379
3.0,3,123.0,81.97841
0.0,2,147.0,86.44676
2.0,2,155.0,88.28629
2.0,2,166.0,85.3441
2.0,2,194.0,84.58461
2.0,1,191.0,85.78658
0.0,3,180.0,82.37022
3.0,3,187.0,87.89692
0.0,3,195.0,90.84916
2.0,3,174.0,91.59373
0.0,3,171.0,90.90255
3.0,3,181.0,92.76894
3.0,3,193.0,98.827194
3.0,3,196.0,102.676865
2.0,3,199.0,99.985245
3.0,2,206.0,97.209206
2.0,2,175.0,96.64153
2.0,2,158.0,95.8397
2.0,2,152.0,95.61676
2.0,2,158.0,95.05285
2.0,2,139.0,94.06307
2.0,2,138.0,91.24349
2.0,2,151.0,88.34104
2.0,2,146.0,86.124504
2.0,2,139.0,85.25484
2.0,2,136.0,87.006424
2.0,2,138.0,88.27366
2.0,2,136.0,88.20122
2.0,2,136.0,87.135124
2.0,2,140.0,88.82914
2.0,2,145.0,90.20664
2.0,2,147.0,90.27296
2.0,2,151.0,89.174034
3.0,3,153.0,85.04489
3.0,2,196.0,92.86792
3.0,2,182.0,95.819466
0.0,2,162.0,96.82461
2.0,2,164.0,96.45867
2.0,1,133.0,95.5295
1.0,1,62.0,93.634056
1.0,1,60.0,100.23679
0.0,1,49.0,101.63363
0.0,1,62.0,101.05674
0.0,1,56.0,98.12147
0.0,1,65.0,93.44568
0.0,1,73.0,90.66749
2.0,2,80.0,102.75193
2.0,2,580.0,99.02047
2.0,2,217.0,97.8014
2.0,0,159.0,97.172844
2.0,1,181.0,92.52512
2.0,1,165.0,93.24494
2.0,1,175.0,93.45492
2.0,2,112.0,95.607704
3.0,3,101.0,94.621826
2.0,2,111.0,102.03894
2.0,2,102.0,104.05117
2.0,2,106.0,101.8209
2.0,1,95.0,102.035194
2.0,1,101.0,109.84258
2.0,1,88.0,110.81846
2.0,2,125.0,106.94761
2.0,1,93.0,104.9175
2.0,1,71.0,101.735344
2.0,1,74.0,101.18821
3.0,2,68.0,100.57155
2.0,1,51.0,94.908806
2.0,2,62.0,100.39309
2.0,2,64.0,94.24958
2.0,2,66.0,94.29065
3.0,3,63.0,85.340866
3.0,3,65.0,90.98728
3.0,3,72.0,92.06874
2.0,3,67.0,90.86504
2.0,2,51.0,93.60604
2.0,2,67.0,94.8123
2.0,1,64.0,93.89067
2.0,1,71.0,93.56968
2.0,2,76.0,94.54999
2.0,2,69.0,92.47301
2.0,2,69.0,90.51217
3.0,3,76.0,87.13204
0.0,3,48.0,91.41384
0.0,2,46.0,96.08175
3.0,3,47.0,91.32136
3.0,3,41.0,95.46173
2.0,3,40.0,97.014854
1.0,3,43.0,97.47355
3.0,2,36.0,98.03346
2.0,2,41.0,95.42057
2.0,2,39.0,96.846115
2.0,2,52.0,97.86529
2.0,2,59.0,96.97572
2.0,2,60.0,93.4747
2.0,2,68.0,99.11102
2.0,2,83.0,93.124374
2.0,2,103.0,89.40567
2.0,2,98.0,90.54052
2.0,2,78.0,88.315605
3.0,3,82.0,79.864975
3.0,3,88.0,87.77732
0.0,3,96.0,85.34561
0.0,1,118.0,89.09432
3.0,3,128.0,88.67426
1.0,3,143.0,92.24318
0.0,3,158.0,95.017105
0.0,1,143.0,98.52021
1.0,3,190.0,99.13119
3.0,3,151.0,94.60032
3.0,3,187.0,94.91919
2.0,3,114.0,95.0801
2.0,1,88.0,92.692276
2.0,2,78.0,98.51166
2.0,2,75.0,92.43447
2.0,2,89.0,92.59228
2.0,2,91.0,90.779884
3.0,3,109.0,83.77497
2.0,2,119.0,87.43878
2.0,2,119.0,88.71956
2.0,2,110.0,87.88221
2.0,2,120.0,88.08857
2.0,2,155.0,86.44053
2.0,2,120.0,85.38376
2.0,2,128.0,87.40554
3.0,3,131.0,84.29494
3.0,2,142.0,92.21528
0.0,2,144.0,91.86492
0.0,1,150.0,93.16051
2.0,3,151.0,90.9748
0.0,3,149.0,94.56576
2.0,2,157.0,96.2922
3.0,3,173.0,94.578575
3.0,2,182.0,95.97366
2.0,2,188.0,96.12585
2.0,2,175.0,97.119576
2.0,2,167.0,96.05976
2.0,2,162.0,91.32205
2.0,2,157.0,92.99345
2.0,2,147.0,90.53674
2.0,2,157.0,89.64884
2.0,2,159.0,87.25527
2.0,2,134.0,86.316284
2.0,2,136.0,86.627464
2.0,2,158.0,86.11896
2.0,2,186.0,87.315216
2.0,2,231.0,88.83349
2.0,2,254.0,91.52158
2.0,2,249.0,92.0068
3.0,3,262.0,85.28552
2.0,2,282.0,92.983765
0.0,3,280.0,92.51563
0.0,3,268.0,96.51937
2.0,3,255.0,94.02245
3.0,3,247.0,95.17689
2.0,3,244.0,98.51554
3.0,3,270.0,98.16297
3.0,3,280.0,100.57893
2.0,3,274.0,100.204216
2.0,3,280.0,98.77567
2.0,2,266.0,97.19816
3.0,2,239.0,93.62418
2.0,2,225.0,93.451485
2.0,2,224.0,91.359024
2.0,2,246.0,91.537476
2.0,2,252.0,89.287506
2.0,2,274.0,88.4051
2.0,2,187.0,88.029854
2.0,2,80.0,88.059074
3.0,3,56.0,84.95269
2.0,2,55.0,93.66641
2.0,2,55.0,96.97751
2.0,2,57.0,94.90479
2.0,2,67.0,93.768196
2.0,2,69.0,92.89588
2.0,2,78.0,93.47044
3.0,3,83.0,85.53217
2.0,2,105.0,88.81402
2.0,2,112.0,92.203804
2.0,2,104.0,97.38716
2.0,2,103.0,96.24836
2.0,2,93.0,94.53129
2.0,2,106.0,106.16231
2.0,2,53.0,101.59122
2.0,2,54.0,97.672844
2.0,2,48.0,94.67838
2.0,2,38.0,93.1114
2.0,2,40.0,88.733925
2.0,2,34.0,86.25588
2.0,2,47.0,91.87826
2.0,2,54.0,89.507454
2.0,1,65.0,88.31518
3.0,3,41.0,88.06485
2.0,3,39.0,94.09116
0.0,3,35.0,94.64217
3.0,3,51.0,95.50089
3.0,1,54.0,95.1324
3.0,1,69.0,96.7812
2.0,3,59.0,95.51387
3.0,3,51.0,93.87691
3.0,1,45.0,93.17648
2.0,3,44.0,88.44735
2.0,1,52.0,88.29807
3.0,3,52.0,84.030266
2.0,1,47.0,82.65551
3.0,3,51.0,85.60047
3.0,1,85.0,83.11997
3.0,1,80.0,87.69865
3.0,1,62.0,86.65647
2.0,3,57.0,88.020676
2.0,2,56.0,90.4795
2.0,2,67.0,87.61768
2.0,1,96.0,89.668465
2.0,1,91.0,89.56194
2.0,2,84.0,90.69675
3.0,3,101.0,83.263664
3.0,2,134.0,86.78649
2.0,3,127.0,83.7177
2.0,2,123.0,88.424446
2.0,1,112.0,89.34304
2.0,1,109.0,89.545906
2.0,1,145.0,91.25537
3.0,3,124.0,87.612
3.0,1,107.0,90.17735
0.0,1,109.0,88.143555
3.0,3,110.0,84.55083
0.0,1,116.0,87.076256
1.0,1,105.0,87.62478
1.0,1,93.0,90.03376
1.0,1,106.0,91.991234
0.0,2,103.0,95.1929
3.0,2,102.0,96.5557
1.0,2,101.0,98.630226
2.0,2,101.0,99.80334
2.0,2,117.0,100.571556
2.0,2,131.0,100.42474
2.0,2,128.0,102.23256
2.0,2,127.0,101.6471
2.0,2,141.0,101.13107
2.0,2,137.0,99.682976
2.0,2,151.0,99.417564
2.0,2,152.0,95.592354
2.0,2,148.0,91.580864
2.0,2,151.0,90.3266
2.0,2,156.0,87.98719
3.0,3,143.0,84.96229
0.0,3,141.0,88.89393
0.0,1,140.0,89.179344
3.0,3,150.0,90.41607
3.0,3,162.0,92.46844
3.0,3,171.0,95.94126
3.0,3,179.0,99.46001
3.0,3,193.0,103.75143
2.0,3,170.0,104.33072
2.0,2,167.0,106.000145
2.0,2,158.0,104.505775
2.0,2,158.0,100.24429
2.0,2,176.0,95.94236
2.0,2,162.0,99.30742
2.0,2,153.0,94.67242
2.0,2,129.0,93.739265
2.0,2,92.0,92.129906
2.0,2,83.0,91.14793
2.0,2,74.0,88.54446
2.0,2,86.0,87.90513
2.0,2,83.0,89.154
3.0,3,84.0,89.00977
3.0,3,84.0,94.0058
3.0,2,77.0,95.54463
3.0,1,75.0,97.59695
2.0,3,64.0,90.89857
2.0,1,59.0,93.215065
2.0,1,59.0,97.32613
2.0,1,72.0,100.9887
2.0,1,69.0,103.239746
2.0,1,69.0,104.415054
2.0,1,56.0,102.776085
2.0,1,44.0,102.17431
2.0,1,48.0,100.16878
2.0,1,40.0,100.771
2.0,1,46.0,97.1975
2.0,1,55.0,97.31756
2.0,2,57.0,96.52723
2.0,2,52.0,97.88563
2.0,2,55.0,95.631836
2.0,2,59.0,94.8745
2.0,2,67.0,96.212036
3.0,3,72.0,94.08484
2.0,2,78.0,101.235214
3.0,3,95.0,101.10826
0.0,3,105.0,102.22794
0.0,3,112.0,101.48586
3.0,3,128.0,98.84904
3.0,3,127.0,99.33439
1.0,1,128.0,100.93314
1.0,1,121.0,102.05777
1.0,1,84.0,102.06603
1.0,1,87.0,101.59165
1.0,1,64.0,100.14193
1.0,1,52.0,99.80505
1.0,1,30.0,102.15182
1.0,1,23.0,97.29859
2.0,0,22.0,95.62386
3.0,2,17.0,94.29336
1.0,2,22.0,95.08869
2.0,2,33.0,93.98679
2.0,2,43.0,94.32609
2.0,2,49.0,94.378395
2.0,2,56.0,93.998604
2.0,2,59.0,94.619255
2.0,2,69.0,92.03211
2.0,2,59.0,90.89073
0.0,0,72.0,93.83967
1.0,2,76.0,94.649796
3.0,3,90.0,89.07125
1.0,1,91.0,92.860016
1.0,1,90.0,94.969124
1.0,1,91.0,95.74466
1.0,1,66.0,99.186005
1.0,1,46.0,99.668175
3.0,3,49.0,94.3768
3.0,3,48.0,97.44173
0.0,3,45.0,99.05192
3.0,3,44.0,99.46169
0.0,3,39.0,97.23084
2.0,3,23.0,98.666435
3.0,2,26.0,95.817345
2.0,2,24.0,99.29209
2.0,2,25.0,105.66593
2.0,2,30.0,101.715965
2.0,2,44.0,99.02615
2.0,2,30.0,94.20513
2.0,2,32.0,93.350136
2.0,2,36.0,95.30608
3.0,3,43.0,85.647705
1.0,2,66.0,95.57972
3.0,3,68.0,93.28791
2.0,3,73.0,96.139366
2.0,1,90.0,95.74122
1.0,1,106.0,95.68098
1.0,1,102.0,98.504005
1.0,1,66.0,100.308556
1.0,1,65.0,100.20949
1.0,1,52.0,101.02207
1.0,1,68.0,101.96003
1.0,1,104.0,104.26568
1.0,1,84.0,101.93536
1.0,1,42.0,103.915855
3.0,3,36.0,96.64017
3.0,3,56.0,96.146286
2.0,2,51.0,96.613266
2.0,2,170.0,98.678215
2.0,2,87.0,102.27726
2.0,2,55.0,98.60914
2.0,2,107.0,94.37475
2.0,2,105.0,92.073456
2.0,2,66.0,92.33845
2.0,2,73.0,93.241035
2.0,2,76.0,95.05304
2.0,2,60.0,92.28596
2.0,2,64.0,92.82322
2.0,2,73.0,96.97657
2.0,2,81.0,99.81889
2.0,2,88.0,103.00133
2.0,2,98.0,104.46209
2.0,2,99.0,101.32868
2.0,2,99.0,98.06864
2.0,2,108.0,96.66584
2.0,2,129.0,95.14637
2.0,2,136.0,94.05203
2.0,2,151.0,92.89254
2.0,2,162.0,92.5917
2.0,2,164.0,91.66537
2.0,2,174.0,92.21812
2.0,2,185.0,93.28325
2.0,2,168.0,94.69292
2.0,2,154.0,95.30986
2.0,2,143.0,95.89968
2.0,2,139.0,97.24173
2.0,2,126.0,98.06774
2.0,2,98.0,98.95584
3.0,0,101.0,95.33649
2.0,2,71.0,98.873436
2.0,2,73.0,100.15571
2.0,2,80.0,102.1453
2.0,2,82.0,98.20621
2.0,2,76.0,94.61562
2.0,2,84.0,94.62992
2.0,2,89.0,95.585785
2.0,0,91.0,96.89141
2.0,2,96.0,97.31661
2.0,2,107.0,97.801155
2.0,2,109.0,99.80051
2.0,0,112.0,100.814415
2.0,0,119.0,101.01473
2.0,1,122.0,95.194565
3.0,3,125.0,94.319466
3.0,3,121.0,98.12414
2.0,2,128.0,100.46886
2.0,2,135.0,104.42527
2.0,2,136.0,105.14312
2.0,2,121.0,99.79324
2.0,2,117.0,96.61924
2.0,2,105.0,96.72297
2.0,2,100.0,94.39813
2.0,2,117.0,92.64591
3.0,3,118.0,88.88556
2.0,2,121.0,93.136986
2.0,1,140.0,92.33399
2.0,2,139.0,93.39039
3.0,3,136.0,85.84923
2.0,3,143.0,92.68403
3.0,3,155.0,95.19229
2.0,3,141.0,97.67245
2.0,1,110.0,97.59875
0.0,1,118.0,95.9443
2.0,1,124.0,95.9787
2.0,1,135.0,98.62201
2.0,1,156.0,98.272385
3.0,3,163.0,93.8906
3.0,3,167.0,94.83895
3.0,2,169.0,94.01923
3.0,2,177.0,93.74056
2.0,2,131.0,92.625015
2.0,2,102.0,92.971176
2.0,2,90.0,93.02442
1.0,2,96.0,92.289375
1.0,2,112.0,91.350395
1.0,2,101.0,89.78858
1.0,2,101.0,89.73639
1.0,2,104.0,90.23199
1.0,2,92.0,90.964
1.0,2,55.0,93.46125
1.0,2,27.0,93.48199
0.0,0,30.0,91.93055
1.0,1,27.0,95.23949
1.0,1,21.0,92.20848
1.0,2,25.0,89.72907
1.0,1,23.0,87.67715
0.0,0,28.0,93.53303
1.0,2,29.0,97.91653
1.0,2,31.0,100.88769
0.0,2,38.0,99.38462
0.0,2,39.0,102.15571
1.0,2,61.0,102.157135
1.0,2,42.0,104.96862
3.0,3,47.0,101.01389
3.0,2,52.0,104.39713
2.0,2,47.0,101.00371
2.0,2,42.0,101.73876
2.0,2,48.0,98.15809
2.0,2,52.0,92.31046
2.0,2,48.0,94.67094
2.0,2,59.0,95.391754
2.0,2,48.0,96.192795
2.0,2,35.0,97.318245
3.0,3,41.0,94.611046
2.0,3,36.0,96.25953
0.0,3,41.0,97.17437
2.0,3,49.0,96.37002
3.0,3,59.0,96.994446
1.0,3,72.0,97.72025
1.0,1,80.0,98.09449
1.0,1,58.0,98.800224
1.0,1,46.0,101.37063
1.0,1,54.0,103.80483
1.0,1,43.0,108.727425
0.0,1,35.0,112.91534
0.0,1,39.0,113.80576
0.0,1,20.0,111.06323
0.0,1,78.0,105.89924
1.0,3,72.0,101.62118
2.0,3,84.0,100.1952
3.0,3,55.0,99.53828
2.0,2,77.0,98.83324
2.0,2,135.0,98.427216
2.0,2,76.0,96.99859
2.0,2,75.0,95.661285
2.0,2,98.0,94.72738
2.0,2,116.0,95.38219
2.0,2,106.0,95.17106
2.0,2,48.0,93.48707
3.0,3,37.0,91.315865
0.0,0,39.0,93.91341
3.0,3,38.0,93.77068
3.0,3,64.0,94.06602
3.0,3,73.0,94.6419
1.0,1,73.0,94.94692
1.0,1,80.0,93.49587
1.0,1,86.0,95.300674
1.0,1,106.0,98.01005
0.0,1,132.0,100.47727
3.0,3,101.0,95.039665
2.0,1,68.0,96.50589
3.0,3,51.0,96.85594
3.0,2,47.0,95.97738
2.0,2,41.0,92.17231
1.0,2,42.0,89.81166
2.0,2,49.0,91.00563
2.0,2,58.0,91.574776
2.0,2,63.0,91.68369
2.0,2,67.0,89.711716
3.0,3,72.0,86.376236
3.0,0,105.0,94.55592
2.0,3,86.0,93.61342
2.0,0,81.0,92.30216
2.0,0,92.0,91.08965
2.0,1,93.0,89.94107
2.0,1,105.0,93.26279
0.0,3,94.0,85.99651
3.0,3,91.0,88.53736
0.0,3,83.0,91.19338
3.0,3,96.0,90.77065
3.0,3,113.0,92.10688
3.0,3,121.0,92.79949
3.0,3,136.0,97.75907
2.0,3,132.0,97.006386
3.0,3,133.0,95.90396
2.0,2,136.0,95.69881
2.0,2,111.0,97.67472
2.0,2,106.0,100.41253
2.0,2,104.0,96.08572
2.0,2,98.0,96.81911
2.0,2,99.0,93.963326
2.0,2,90.0,94.82717
2.0,2,95.0,92.24077
2.0,2,105.0,91.53301
2.0,2,99.0,91.952965
2.0,2,102.0,90.97613
2.0,2,103.0,90.77034
2.0,2,89.0,91.06567
2.0,2,89.0,91.46616
3.0,3,94.0,85.7051
0.0,3,97.0,90.756996
0.0,3,100.0,92.19245
0.0,1,111.0,95.394905
0.0,1,115.0,96.243126
3.0,3,146.0,93.05285
2.0,3,156.0,97.087
3.0,3,221.0,95.96431
2.0,2,170.0,97.84578
3.0,2,135.0,96.526344
2.0,2,98.0,95.09504
2.0,2,86.0,94.746544
2.0,2,81.0,92.272446
2.0,2,79.0,92.80944
2.0,2,153.0,91.04232
2.0,2,119.0,90.98036
2.0,2,94.0,91.84656
2.0,2,91.0,91.66105
2.0,2,90.0,91.64729
2.0,2,90.0,92.664246
2.0,2,87.0,95.37384
2.0,2,94.0,95.88963
2.0,2,97.0,96.37158
2.0,2,107.0,97.520325
2.0,2,112.0,98.75235
2.0,2,152.0,98.23205
2.0,2,129.0,97.15766
2.0,2,135.0,95.89588
2.0,2,135.0,95.96448
2.0,2,150.0,96.004745
2.0,2,162.0,94.86937
3.0,3,155.0,87.15011
2.0,2,143.0,94.56028
2.0,2,144.0,96.10309
2.0,2,158.0,98.22888
2.0,2,202.0,97.50492
2.0,2,143.0,95.43203
2.0,2,147.0,94.87909
1.0,2,136.0,100.148125
1.0,2,130.0,95.6519
1.0,2,68.0,94.25842
1.0,1,113.0,91.335
1.0,1,54.0,88.85363
1.0,1,51.0,88.116264
1.0,1,48.0,92.35171
1.0,1,47.0,89.48153
1.0,1,44.0,91.64393
1.0,1,34.0,92.330864
1.0,1,28.0,92.79659
1.0,1,34.0,91.71375
1.0,1,34.0,90.031654
1.0,1,25.0,93.83933
1.0,1,26.0,93.19017
1.0,1,39.0,94.289154
1.0,1,52.0,92.61018
1.0,1,54.0,95.065
1.0,1,50.0,95.784355
1.0,1,50.0,96.90255
1.0,1,60.0,99.356575
1.0,1,59.0,100.64481
1.0,1,49.0,100.69831
1.0,1,37.0,100.64635
1.0,1,32.0,100.423355
1.0,1,24.0,100.000244
1.0,1,17.0,98.499115
3.0,3,21.0,85.832535
1.0,0,27.0,91.30173
2.0,2,27.0,94.017296
3.0,3,42.0,91.97366
3.0,2,42.0,93.65192
2.0,0,55.0,90.99961
0.0,0,48.0,92.09298
0.0,0,40.0,93.94924
3.0,0,42.0,92.06361
0.0,0,39.0,93.2795
3.0,0,64.0,94.80136
3.0,2,88.0,97.053825
3.0,2,104.0,97.07258
3.0,2,122.0,99.025955
2.0,2,167.0,99.31899
2.0,2,116.0,99.611946
2.0,2,121.0,97.797485
2.0,2,113.0,94.26583
1.0,2,90.0,101.42735
1.0,2,59.0,97.154594
1.0,1,66.0,89.02712
1.0,1,95.0,83.363014
1.0,1,104.0,80.76773
1.0,1,117.0,82.388176
1.0,1,96.0,85.389565
1.0,1,50.0,86.93252
1.0,1,50.0,87.71659
1.0,1,48.0,88.96418
1.0,1,52.0,90.19001
1.0,1,39.0,87.75214
1.0,1,35.0,87.04327
1.0,1,50.0,90.064224
1.0,1,38.0,90.83567
1.0,1,41.0,91.461845
1.0,1,46.0,93.6102
1.0,1,51.0,96.56218
1.0,1,51.0,97.46354
1.0,1,59.0,99.657166
1.0,1,57.0,102.20426
1.0,1,56.0,104.17998
1.0,1,46.0,104.906456
1.0,1,50.0,104.40765
1.0,1,52.0,103.78443
1.0,1,49.0,104.228745
1.0,1,43.0,105.61037
1.0,1,43.0,106.05304
1.0,1,32.0,104.39376
1.0,1,26.0,103.61438
1.0,1,31.0,103.98119
0.0,0,32.0,97.57711
3.0,0,46.0,98.55743
2.0,1,98.0,97.689415
3.0,3,67.0,91.75728
3.0,0,82.0,91.15174
3.0,1,65.0,90.500275
1.0,1,85.0,91.20069
3.0,3,63.0,90.14608
0.0,1,48.0,93.83285
1.0,1,36.0,95.05535
1.0,1,44.0,96.01055
1.0,1,49.0,98.20496
1.0,1,35.0,96.11257
0.0,0,39.0,101.59787
3.0,3,52.0,98.99543
3.0,1,31.0,96.82537
3.0,1,39.0,96.73183
1.0,2,36.0,100.29488
1.0,2,33.0,101.524216
2.0,2,33.0,103.06582
2.0,2,38.0,99.1679
2.0,2,32.0,99.25923
2.0,2,39.0,95.06155
2.0,2,38.0,90.09669
2.0,2,34.0,88.34531
2.0,2,50.0,89.92347
3.0,3,59.0,79.66386
2.0,2,59.0,91.33593
2.0,2,56.0,95.77935
2.0,2,63.0,92.55363
2.0,2,72.0,91.203514
3.0,3,71.0,85.4963
3.0,3,75.0,91.519455
3.0,3,71.0,95.59616
1.0,3,61.0,96.05431
1.0,2,93.0,96.88914
2.0,2,97.0,94.29488
2.0,2,110.0,96.207085
3.0,3,95.0,90.328476
2.0,2,103.0,94.97662
3.0,2,123.0,96.717155
2.0,2,138.0,98.35825
2.0,2,111.0,100.4152
2.0,2,110.0,96.49472
2.0,2,108.0,95.96961
3.0,3,106.0,87.38116
3.0,2,108.0,93.27939
0.0,2,120.0,95.161446
2.0,2,154.0,92.75001
3.0,3,134.0,89.00777
2.0,1,133.0,90.432816
3.0,3,124.0,87.32812
3.0,1,126.0,90.709
3.0,1,127.0,92.1341
0.0,3,132.0,90.20342
0.0,1,132.0,90.99828
1.0,1,135.0,89.59083
3.0,3,159.0,87.37089
1.0,1,151.0,90.68221
1.0,1,148.0,94.545006
1.0,1,140.0,93.404076
1.0,1,105.0,90.2247
1.0,1,85.0,90.01606
1.0,1,84.0,90.3608
1.0,1,114.0,90.23957
1.0,1,112.0,91.318
1.0,1,111.0,91.71331
1.0,1,36.0,95.90468
1.0,1,12.0,98.68032
1.0,1,12.0,99.42317
0.0,0,15.0,100.09637
0.0,2,23.0,104.08245
2.0,3,24.0,102.68805
2.0,1,16.0,105.62488
2.0,1,63.0,102.87597
3.0,3,84.0,95.733604
2.0,3,93.0,97.21014
2.0,2,109.0,96.74885
2.0,2,128.0,95.78596
2.0,2,125.0,94.776726
0.0,3,125.0,93.19897
0.0,3,126.0,96.959724
3.0,3,136.0,97.8652
3.0,2,147.0,105.339165
0.0,2,95.0,108.79293
3.0,3,72.0,108.36613
3.0,2,64.0,110.53359
2.0,2,61.0,115.05729
2.0,2,58.0,116.51334
2.0,2,65.0,114.070625
2.0,2,62.0,109.78568
2.0,2,79.0,104.370026
2.0,2,74.0,95.900475
2.0,2,67.0,93.12553
2.0,2,80.0,90.359665
2.0,2,68.0,89.75309
2.0,2,63.0,89.321655
2.0,2,55.0,90.61278
2.0,2,70.0,93.97595
2.0,2,84.0,96.63616
2.0,2,65.0,98.65427
3.0,3,65.0,88.608925
0.0,3,70.0,96.4885
3.0,3,70.0,97.15458
3.0,1,75.0,102.59923
3.0,1,90.0,101.75485
3.0,1,91.0,100.630714
2.0,1,87.0,101.24073
2.0,1,80.0,99.7408
2.0,1,83.0,97.184456
2.0,1,79.0,95.479805
2.0,1,69.0,94.32433
2.0,1,70.0,93.7691
2.0,1,72.0,91.1276
2.0,1,74.0,92.27802
2.0,1,71.0,87.75307
2.0,1,48.0,88.87664
2.0,1,43.0,89.56136
2.0,1,45.0,90.7916
2.0,2,47.0,91.295555
2.0,2,56.0,93.63816
2.0,2,59.0,95.10765
2.0,2,59.0,95.47453
2.0,2,55.0,95.773544
3.0,3,50.0,88.60424
2.0,2,46.0,97.5445
2.0,2,40.0,102.157936
2.0,2,46.0,105.4674
3.0,3,47.0,92.65063
3.0,1,50.0,91.66179
3.0,1,46.0,91.610535
2.0,1,47.0,89.60485
2.0,1,55.0,90.24839
2.0,1,51.0,92.00983
2.0,1,63.0,92.04459
0.0,1,62.0,95.17068
2.0,1,64.0,93.85945
2.0,1,63.0,96.92991
0.0,1,63.0,95.34562
0.0,1,59.0,97.82077
0.0,1,70.0,99.18177
2.0,1,71.0,98.40745
2.0,2,69.0,101.021545
2.0,1,65.0,101.22933
2.0,1,54.0,99.32522
2.0,1,40.0,94.45524
2.0,2,42.0,93.217926
0.0,3,42.0,91.08218
